"Player Id","Ign","Team"
2335,"ANGE1","FunPlus Phoenix"
15255,"Ange Cote","Unleashed Esports"
14519,"Angel","Natural Selection"
7206,"ANGEL21","Team Cerberus"
11213,"angeliqueey","Team Bubbles"
17732,"Angeliya","Devils.one Female"
17450,"angelka","fReya"
8654,"Angelo","GamerDuderGuys"
3922,"AngelSSS","team wide peek"
2625,"anger","Rise"
10946,"AngraONE",""
6607,"AngryGuy","GCA A TEAM"
14300,"aNguiSt","Vitriolic"
18410,"anhur","Kirbabys"
15679,"ani","Dynasty Esports Vikings"
18648,"Anicode","Title Chasers"
9083,"Aniemal","Complexity GX3"
9048,"Anilov","RNT Zealous"
13111,"Anima","FOXN TEAM"
7541,"Animal","99Crooks"
16543,"animehax","SQ"
7558,"Anime NWR1799","NoCypher"
11119,"Aninha","ODDIK Bright"
2750,"aninjas",""
8556,"Anirir","ALL GAS NO BRAKES"
17808,"anitxirc","Frat3rnity"
13965,"ANIXZEUS","INGREENWETRUST"
11081,"Anjie","TGPA"
41,"AnjK","Aim.Attack"
18833,"anju",""
17076,"Ankara Messi","HE Gaming"
147,"Anker","Lv10"
17352,"Anko","MAD Army"
18457,"AnLuu","Cachirules"
15380,"Anna","Noble Experience"
18076,"Annabey","Cynical Empress"
17471,"annaS","Vanished"
16982,"anne","BearClaw Female"
15105,"Annie","BETA"
3028,"AnnieDro","Cloud9 White"
10267,"aNNja","G2 Gozen"
17392,"ANNOYING TRIPS","Top Gear"
17268,"anomaly","Dynasty Girls"
8223,"Anônimo","GLADIATORS BLACK"
201,"Anonimux","Acolarse"
9722,"anony","blackhat esports"
11557,"anotherBru","AKV TEAM"
6895,"AnotherZ","Zercus Esports"
2405,"Anoxai","Ksenox"
1915,"Anq","Moscow Five jr"
18712,"Anqh","Diablada Esports Female"
2756,"Anreit","deathwish"
1697,"AnRevu","SplitIsLove"
15620,"anryu","Celsus"
11128,"ANS",""
17095,"ant","LFB"
12425,"Ant","UM ABRAÇO"
5985,"antG","Vivo Keyd Athenas"
2114,"Anthem","FAV gaming"
4820,"anthol3g33k","Chichaland"
18296,"Anti","Cube Esports"
10994,"Anti","Stayrooted"
2559,"AntiBiotique","Fox Gaming"
13237,"Antichrist (deleted)",""
13840,"antidote","1Tap Tavern"
585,"Antidote","Enigma Gaming"
7959,"AntifaH",""
8975,"antifiber","Down Two Earth"
16527,"Antiquee","Morioh Cho"
10477,"Antivirus","Scythe of Seraph"
993,"Antnox","Skull Cracker"
16096,"Anto","TEAM KICK IT"
3793,"AntoL","Illuzion"
11755,"antonak1s","ZERO LAG"
11478,"AnTpurpl3","Rapinas"
4007,"Antraxx","Exality Esports"
4634,"antrexaKz","King's Row"
14807,"antwaN","Amazing (EU)"
7650,"antzZzZz",""
12073,"Anubu81","To Da Crib"
7205,"Anukart","Team Cerberus"
17187,"Anwalt",""
3669,"A n x i e t y","Outset Esports"
10846,"Any","5BOT"
7319,"aNYYH","Chameau maléfique"
13335,"anzusimp","DownBad"
6122,"Ao Gudão","calma esqueci"
15659,"Aoi","Shimada Family"
4809,"AokE",""
16536,"AOKI","CRAZY"
18422,"Aoko","KTS Esports"
5453,"Aonaro","Polaris"
13585,"Aowha","Exorcist.ESC"
12908,"ApaCe","ATFINEST"
8530,"Apache","Talamus Team Blue E-Sport"
7238,"Apassau","Team Nature"
4679,"ApeX","Karma"
13804,"Apexplayer","Puchakay Academy"
2253,"APEXX","Jasvula"
5179,"Apho","Hellwolves Gaming"
11157,"Apidaez","+ 22"
14150,"Apidaez (copy)",""
16124,"Apinya","FW Esports"
8511,"aplo","Eshays"
64,"APO","Last Dance"
12001,"Apoc1g","IceWolves"
7012,"Apocalypto","NBK Valorant"
14271,"Apollo","Daki is Trash"
1803,"APOLLO","XIOP"
3842,"Apotheon","Renegades"
17239,"appfps","FIAP"
17232,"appleland7","SCUDERIA FERRARI PEEK"
982,"approx","raute 1"
8259,"approx",""
13250,"Apqa","Team Mystic"
6547,"apR","OGB"
12836,"Aprilj0ke","Alekjum Salam"
3074,"aproto","Luminosity Gaming"
497,"Aps",""
11107,"A pudim","Las Chicas"
9054,"aqb","WarBiz Esports"
12846,"AqiibbTV",""
3478,"AQUA","AING MAUNG Esports"
12903,"aquaM","Gold Chains"
18462,"Aquamarin","Kings of the North Girls"
17831,"AquaVit","ABB ASKI E-Spor WHITE"
17809,"Aquayame","Frat3rnity"
6647,"Aquaz","Fate"
7019,"Aqui","Theory Nation"
13113,"AquwA","FOXN TEAM"
15018,"aqwa","Event Horizon"
6763,"ar3po",""
7343,"ar4a","The Gentleboys"
7442,"ar4gN",""
3505,"AR4N","Malvinas Gaming"
12430,"Ar4n (deleted)",""
7099,"AR5","Third Impact"
14408,"AR5 (deleted)",""
711,"AR5 (deleted)",""
10503,"ara","The Paw Brothers"
5600,"Ara","Team Rumble"
1021,"ArakoR","Khabat Gaming"
9354,"Arampro",""
13981,"Arasaka",""
15873,"Aratna","Morph Team"
2838,"Arb1ter","不想努力了"
4976,"arbie",""
9075,"Arbieee","Exemplar"
12093,"Arboleda","no shot"
18520,"ArC","Sørby Esport SE"
3937,"ARC","VisionX"
9266,"Arc1m","DiaXmix"
9399,"ArcadioN",""
12079,"Arcan","HDMI Port"
2619,"Arcano","Running Dogs"
2947,"arch","Natus Vincere"
7392,"ARCH4NG3L","Noctis"
7664,"archer",""
12617,"Archi","VECA"
10761,"archiw0w","VCTRY Esports"
5090,"Arco","Wolves of Hell"
12463,"arctic","R5"
16775,"Arctic","FREELO"
8540,"Arctic","NC State Esports"
4457,"Arctic","DE Noir"
14175,"arcxne","TradeLikePros Prism"
3043,"ardiis","Team Heretics"
9195,"aRdx","Team Revenge"
8754,"Areai","pRESENSE"
4683,"Arec","Able Esports"
2963,"AreezM","Zero Synergy White"
14611,"arentIkawaii","besties"
16187,"ARES","Deez Nuts"
6489,"ARES","SLU Esports"
16219,"AresSalvatruch","logicialat"
5037,"Arex","Golden Gallos"
13571,"AreyouRyu","Alpha Esports Pro"
16041,"Arez","Lythronax"
809,"Argency","Vision Strikers"
1495,"ARGENT","XFlow Esports"
18764,"ari","MIS"
14590,"ari","Aqualix Female"
12675,"aria","Bizarre Gaming"
13945,"ARIA","La Smartance"
15549,"ariaceu","Atsumatte Mita"
11470,"Arial","Nyx"
6405,"arianafps","Zixx Team Femenino"
5613,"ARIANARCHIST","XSET Female"
10086,"AriaZZzz","Ghost CommandoS"
1216,"Aricune",""
18694,"ariee","FEMSANE"
5276,"Arielito","Mancos Team"
5292,"aRifore","AVA - A Virtual Alliance"
17742,"AriKrstic","Elysium NOIR"
15014,"Arima","Generation Wonders"
14528,"aris","Chariot"
15295,"Aritek","Surf Esports"
3474,"Arixa","Kingslayers"
4664,"arjohn","Spectral Esports Blue"
10491,"ArKaDiX","SHINY"
7645,"arkana baktın mı","LFO"
7621,"ArkenTANK","qz"
17950,"Arkful",""
808,"ArKoS","bTitans"
12273,"ArkRoyal (deleted)",""
167,"Arktos","LucidX"
322,"arkzy",""
1537,"ArleKing","PuR eSport"
9805,"ArM08","Team Fakesz"
7359,"Armadyl Godsword","Evereux"
18652,"Armelle","RAS"
12561,"armi","FiregioN"
5398,"armino","Arcana"
18683,"armk4m","Dinosaurs"
16316,"Arms10","The rial romdom"
2055,"Army","Shikou Kouketsu"
16827,"Arn0ob","YMG"
15681,"aromA","META Southrons"
11671,"Aroma","Pridestark Empire"
16544,"aRoN","SQ"
2825,"Aron","Benchwarmers EU"
48,"Aronred","Aronred"
4436,"Arosin","Cease Gaming"
5390,"arq","SurrealpLay"
2334,"Arquiza","Bestial Esports"
3,"Arr0w","The Godfathers"
11371,"Arrascapeta","PALMENGO"
15857,"Array","Recca Project"
7697,"ARRIL","ValoTeleTubbies"
8920,"arris","Meduzza Gaming"
14489,"Arrogant cmy","MAX Esports"
9233,"Arroyo","Pandemic"
8994,"Arsène","Infinite Esports"
15260,"Arsh","Astral (NA)"
4653,"Arsic","Las Vegas Inferno"
10314,"ArslaNN","1TAP e-Sports Turkey"
9539,"Art","Feeling"
2274,"Art","run it down mid"
4236,"ART1C","Zoomer Academy"
2360,"arT1k","N4PAS"
36,"Art1st","EZ KATKA"
6033,"ArtBauer","1Tap"
504,"Artexscerato","2red"
8246,"arth","MAQUINISTA"
2189,"Arthas","Aim.Attack"
5316,"Arthcid","RivaimiYet"
7340,"arthlesy","The Gentleboys"
1942,"Arthur",""
11421,"arthurzin","STORMTIGER"
10142,"Arthwook","Neebs and Weebs"
14739,"ARTi","GONEXT"
3405,"Artic","Catolica"
7033,"artinny0","FBM"
2755,"artn","Orgless(Ex-Realityrift)"
4397,"Artoxia","Genesis Gaming"
14015,"ArtstaR","XSET Female"
12119,"ArtsyFartsy","Devision Esports"
6590,"artxsy","Myschief"
12324,"Artyx","On Vient CS"
12993,"Artyx (deleted)",""
11458,"artz","dogz"
6948,"aRubyz","Derrek and Friends"
14387,"Arx1","WLGaming Esports"
9610,"arxNs","PlayGround Esports"
18726,"Asamy","VM esports"
15693,"AsBonBon","Team GMM"
16596,"ASC","Waifu Warriors"
9964,"ascel","INCOGNITO"
12986,"ASCENDANT","Stramme Mangos"
14586,"asdf","Simple (India)"
9720,"ASDFasdf","INTERPOL"
8755,"Aseni","pRESENSE"
4698,"ASE V","Attacking Soul Esports"
11012,"ash","ZLoft Gaming"
18836,"Ash","INS4NE"
5061,"Ash","Departure"
17401,"Ash","Elementals"
11225,"AshChicken","WolFEs"
18370,"ashfaller","Fartbox 2"
16157,"Ashter","gso"
10259,"Ashura","powerMode"
18455,"AshWrau","GODDESSES"
17832,"Asia","ABB ASKI E-Spor WHITE"
16661,"asian","Positive Mental Attitude (NA)"
11186,"asiandaddie","Hellions"
16611,"AsianManRice","Amogus"
4344,"AsianSanjay","Team Nextous"
2453,"asime","Lugen"
14367,"Asitte","E2S Lexious"
12870,"asK","Cyberbullies"
12789,"A SKUNKED DOGE","Hide In Smoke"
2326,"AslaN","BIG"
1852,"AsLanM4shadoW","BBL Esports"
10781,"aslaNNN","Red Deers"
16700,"ASM","Vale"
14993,"asmerolic","ZOTIX"
14465,"Asobi","bukiTRASH"
4748,"aspas","FOGUETE"
16692,"Aspect","KZ"
1931,"Aspect","VPD Project"
11761,"ASPEM","Wolfix Gaming"
11188,"aspen","Hellions"
5787,"Aspetinhaa","Wakeup Gaming"
456,"Asrain","RAGING FIRE ESPORTS"
3569,"AsrocK","Akave Esports"
18740,"Assailant (deleted)",""
6687,"Assassin","Euphoria (KR)"
1272,"ASSERT","T1 Academy"
18592,"ASSIMETRIA","Friendlyfire"
16600,"asta","Double Vision"
6045,"asta","ÍNDIO ANA JONES"
8025,"Astell","Team Northeption"
6076,"aster","Diproposito E-sports"
2421,"asteriskk",""
14810,"astiLo","Amazing (EU)"
15262,"AST momo","Astral (NA)"
339,"astr0","Affinity Esports"
6232,"Astr1x","STOMP"
6643,"Astral","DRM Esports"
11173,"AstralTTV","Asteria"
8876,"astrid","Team Mystery"
14169,"Astridkarla","XLNC"
10039,"ASTRIKKMANDZ","MYFAMILY"
12476,"Astro","Gaming Galaxy Warriors"
7138,"Astro","RytuaL e-Sports"
9534,"Astro","Nigma Galaxy"
8233,"astroboy fln","FUSCA AZUL"
16251,"astron","Noodle Arm Athletes"
14364,"Astronaut","Team Moon"
14303,"Astroooooooo","Stifmeister"
12424,"astro player Heartless","mira gatorade"
10082,"asturobot","Reckless Lads"
15775,"Asuji","FirstTime"
14540,"Asuka","SMARACIS eSports"
6632,"Asuka",""
11446,"Asumiita","SELEÇÃO DA ZAMBIA"
6314,"asuna","Exception eSports"
763,"Asuna","100 Thieves"
17417,"Asuna","JETT REBIBE ME"
1530,"atabeast",""
12543,"atakano",""
132,"AtaKaptan","Thunderbolts Gaming"
17974,"ath3nA","Wolfgang Mist Walkthrough"
992,"athE","Searchıng4Org"
15622,"Athe1st","Team Capalot"
17586,"Athena","Friends Reunion"
11468,"Athena","RAIJU QUEENS"
2690,"Athena Pierce",""
18073,"Atheniza","Cynical Empress"
4686,"athxna","TSM Female"
3131,"atlas",""
4938,"atoM",""
7982,"Atom","HIGHFIVE"
10921,"Atossss","Team Spartan"
8351,"Atreus",""
10092,"attach","Logan Paulers"
2350,"ATTACKER1","DivisionX Gaming"
4064,"Attention","Underdog"
8179,"atx","PROCURAMOS ORG"
7328,"Audaki","fReya"
6245,"aude",""
6833,"AUDIPLUS","3XL"
17338,"audrey","Nerd Emoji"
10750,"aufdra1N","5HEADS"
7754,"Auna","BLUEJAYS Frates"
5725,"aur1 JACARÉ","Cows in Pyjamas"
18298,"aurahh","Cube Esports"
6306,"Aurax","KWe 5ense"
16724,"AURO","Company 8"
18641,"Aurora","Team Q1"
17399,"Aurora","ONYX RAVENS"
16972,"Aurora","REJEITADAS TEAM"
2144,"ausrhino","OverPalaStrike"
4284,"Austin","Unicornios Del Mal"
5598,"AustinIRL","Positive Mental Attitude (NA)"
14173,"Australis","Team Valiant"
4458,"Australis (Inactive)","DE Noir"
5384,"aut0","Team Ravels"
7800,"autimatic","T1"
4695,"autophobia",""
17563,"autumn","Bebek Gaming"
11095,"autumn","4fun (LATAM)"
17069,"autumn","57 Rach Bunh Binh"
1627,"Autumn",""
2179,"Autumn","ORDER"
6261,"autumun",""
8671,"Auvier","5G Gaming"
14503,"auxie",""
12615,"a v","BLUEJAYS Hunter"
16705,"av1n","NAJIN Rivals"
17047,"Avacalhoman","GTZ Bulls"
6443,"AvaloN","Pirate Nation"
18065,"Avantiee","Ratgirls"
10353,"Avcı","RandomNoNamers"
9220,"Ave",""
6535,"Avelardo",""
9259,"AVELINO","Rhyno Esports"
16431,"Aven (deleted)","Sprayz Gaming"
1099,"avengeR",""
16835,"Avenger","Resillience"
11250,"avenue","Osmo Sis"
10326,"Avenué","Blue Fire"
1192,"AverageJonas","The Stream Team"
7635,"Averiah","HoryJin Blue"
18631,"Averica","Fire Flux Esports Female"
13353,"AVERY","Nerd Emoji"
12490,"Avexedd","FNR Black"
14209,"Avexic","Skelp Esports"
2568,"Avez","Anubis Gaming"
17403,"Avian","Elementals"
12682,"AviaN",""
2719,"AviiLiio","Ruthless54"
14868,"AVimH","Sabre"
18256,"avis","ownage"
17388,"avocadofruitloop","Deep Space Esports"
2769,"AvovA","G2 Esports"
14930,"avprox","GOODGAME"
15481,"AvRaK","Team WaVii"
382,"AVRL",""
17597,"Avvakens",""
4652,"Avxrsive","DNADIFF"
14861,"awake","bb kaverit"
16955,"Awake","Team Punished"
2779,"Aware","Ark5"
16998,"AWAT","PANDORA ORIS"
8962,"awf","Outlaws (NA)"
138,"AWFM","Hydro C.C"
14591,"awice",""
4241,"Awkua","Pittsburgh Knights Academy"
10265,"awkwa","God Given"
11215,"awnyan",""
8331,"ax ax","USJT Polaris"
15981,"aXe","SouthEagles Gaming"
4298,"Axe","Lethal Chaos"
4334,"Axe",""
2981,"axeddy","Galaxy Carrots"
420,"Axilus","No Name (HK)"
3434,"axiongk1ng","Ka4 eSport Club"
13018,"Axios","Follow My Drone"
11418,"axis","Project CORE"
9051,"axL","WarBiz Esports"
4906,"axon","Lenovo Legion Honvéd"
13861,"Axonn05","Housekeeping"
4979,"Axwell","Blue Waves"
17646,"axynxd","PL123"
5176,"Axzio","Skull Cracker"
16866,"Ayaaa","Nigma Galaxy Female"
18380,"Ayakaji","Flat Weed"
11585,"Ayam Bakar","BEAST"
14539,"Ayanami","SMARACIS eSports"
1279,"ayaNq","Reckoning Esports"
9161,"ayap","LMC Esports"
9151,"AyaTats","Xtreme Elite Esports"
3938,"AyeeTrain","got fill?"
12437,"aYfizzle","Bullish"
7324,"AyJ","4iHNK"
3821,"AYJIN","mSpaz"
17927,"ayka","FireBaby Esports"
418,"Ayke","ARDENT"
18613,"Aylwia","Lithium"
8101,"aynova",""
4381,"Ayo","Pug Stars"
3062,"AYRIN","XSET"
5672,"AY shadow","Alensyion"
5508,"AysooneX","Avengers ( EU )"
17370,"ayuchakakoigosu","Ghost CommandoS"
11720,"Ayuko1st","Afrikans"
5824,"ayumi","TERRA PLANA"
11121,"Ayumi","Athena Academy Team"
11556,"Ayumi #2004","Unitas"
4590,"Ayumiii","Alter Ego Celestè"
15569,"AYupettank","Flexible"
18166,"Ayuri","Achiles Amr Esports"
15610,"Ayuusa","Vicious Flawless"
7724,"Ayxen","iNCREDIBLES"
7936,"Ayyzicle",""
17185,"Ayzee",""
4942,"A Z","Baecon GG"
2402,"az9zelll","NOSLEEP"
13414,"Azakana","New Genesis Esports"
14616,"azalea","TLP Peach"
10690,"azarasi","AKIHABARA ENCOUNT"
12648,"Azax",""
16566,"AzazelQW","4SV_OVOSHi"
13916,"azbby","Party Stool"
16036,"AzBonn","HE Gaming"
17416,"Azeda","Comets"
8004,"Azeka","Team Legit Energy"
15534,"AzeL","Chimimouryou"
13977,"azez","Windstorm"
17040,"Azhi","Gunas Barrigudos"
1252,"AZK",""
1158,"azm1","NoKap"
10567,"Azmog","NoEffort"
8960,"azn","Gorilla Gang"
4922,"aZo","Bleiz"
8501,"azoh","Team Bliss"
13012,"Azor",""
3165,"AzoX","Koudkouto"
798,"Azoyxle","Last Evolution"
14047,"Azoz","Eagles Esports"
17397,"Azoz",""
9929,"AZP","Prism Esports"
12503,"aZr","EVOLVED"
17122,"azrex","NorCal Esports"
6912,"Azsm2K",""
1428,"AztKk","LAZER"
12722,"Aztreqzz","Brews Green Screen"
11578,"Azukiarai",""
18732,"azulcitox / kurapika","FA Team"
8448,"azuliate","Paradox Gaming"
15558,"azuma","Dandelion"
6594,"Azure","Gehenna Sweepers"
18840,"AzurE","INS4NE"
2036,"Azury",""
13563,"azyshaha","South Built Esports"
15412,"Azzaam","Zerah Esports"
10542,"AzzaBennett","Ukulele"
17427,"Azza Castro","RAIJU QUEENS"
4374,"B00M","SkepticallY Real"
3187,"b0i","100 Thieves"
12939,"b0lek","plgurom"
14295,"b0om"," X7 Gaming"
209,"b0rja","NEBULA (SPAIN)"
318,"b0ssy","SoaR Gaming"
5593,"b0ssy (deleted)",""
5016,"B0tDiego","Sinma eSports"
47,"B0T qwerty","Poste Italiane S.P.A."
9253,"B0TT0MFR4GG3R","Digital Chokers"
15653,"b1ceps","Second Chance"
5433,"B1GGY",""
10178,"B1ngSu","FUG"
3037,"b1rd","unreal"
2374,"b1sk","KPI Gaming"
7746,"b1st1","WeSlap!"
9446,"B1VIN","Evolved Gaming"
9652,"B2","FS Esports"
2701,"b2kk","BK ROG Esports"
5517,"b3astm0d3","FlashDash"
13737,"B3rks","RAVENTLAS"
2582,"b3ta","Sharper Esports"
4907,"B4B4yega","RISE Esports"
16986,"B4 Bia","B4s Radianitas"
2995,"B4HA",""
7753,"B4ller1na",""
18822,"b4nana","GOLDEN GEESE"
14888,"B4njo",""
6744,"B4nnba","Mujig 100su"
10965,"B4R4BEST",""
7920,"B9lint","Verendus"
17993,"Baabxx","Inflames Ártemis"
10325,"baayR","Predatory E-Sports"
15924,"Babalatensa","FZ Gaming"
8855,"BABALLIKA","paroXysme"
14748,"BaBaW","FuN"
2648,"Babax","La Puenta"
9216,"BabciaJuzia","świeca"
3933,"BabengaTV",""
16528,"Babo","Morioh Cho"
12777,"BaBOuw","GALAXIE PUNK ESPORT"
3902,"Babu","1337"
12501,"BABUÍNOGIRATÓRIO","Atlética C7"
16865,"Babyalluka","Nigma Galaxy Female"
18625,"Babybae","Swedish Baguette"
15594,"babybanh","2k Esports"
369,"babybay","FaZe Clan"
13338,"babyfood (deleted)",""
16989,"babygirl","InVids"
16926,"BabyIris","Built Different"
588,"BabyJ",""
5763,"BabyPluto",""
12821,"baby shark",""
9273,"Baby Travis","Smooth 1TAP"
18115,"babytz","MAD Army"
14458,"babyy","Namaste"
17304,"BabyYoda","Infinite"
17053,"BabyZkaaa","Xzeroyal"
6979,"Bacchus","Heathens"
5786,"Backing Vocal","Wakeup Gaming"
3605,"BACON","AtmosFear"
703,"bacyx","Digital Athletics"
18669,"Bad","Godset"
12528,"badayk","Young Sight"
7705,"baddyG","The Future"
8344,"Badgal","Vivo Keyd Athenas"
14340,"BADlove","Weird Esports"
3651,"BadmaN","S8ul Esports"
13098,"Badman018",""
4452,"BaDmAndAk1nG","Carls Jr."
13441,"badMMR khosa","Baited"
10574,"badmusician","ELO DELIVERY"
10298,"Bado","Team suiG"
8520,"BADO","Glorious Gorillas"
18291,"bad player101",""
18546,"BADshark","MSR Esport"
9746,"BadXiter","Offensive Squad"
10134,"Baeconn","Exzit"
11263,"baekarii","Elysium Rose"
15870,"Baekugan","Tokyo"
6262,"baesht","FA Team"
8075,"BaeYohan","RYU Gaming"
5124,"Baez","Funkboings"
14892,"Baffy","ValorEitis"
4502,"baga",""
3257,"BagelBernie","Zwan Gaming"
10355,"Bahadirsenn","RandomNoNamers"
17904,"BahadurBeta","NBD Esports"
17147,"BahAEE","Team Lightning - Algeria"
11276,"bahiazk1","LCS E-SportS"
7332,"bahldey","Washed"
9158,"Bai","VantaBlack"
18240,"BAIANA","Suicide Squad"
8053,"bail",""
11619,"BajaeR","1620 KINGS"
12029,"Bake Show","O.O.D.A Loopers"
16353,"Bakfard","BOTSVLR"
13870,"Baki","HERO Esports"
7743,"Baki","Rave Party"
5617,"bakim 神","Rodelindo Roman Esports"
7842,"BAKOODA","BestTeamDK"
17604,"Baksh","GC"
9201,"bakuu","onliner$"
11609,"Bal",""
4902,"balage",""
7452,"Balazs","LvL Up Esport"
9814,"Balba","Fire in The Hole"
1935,"Balcer","Dambis"
1559,"baldel",""
11551,"baldinisantini","Athena Academy Team"
3499,"balenzera","Revense E-sports"
6302,"balenzera (deleted)",""
11466,"BALEROSTYLE",""
8301,"Ballants",""
10701,"BALLI","OtherSide"
17687,"Bally","Zero Zone W"
16609,"Balooz","Team Volpid"
10583,"Balor","OnPointGaming Purple"
3288,"Balsecs","OneShot Purple"
15607,"balweo","Vicious Flawless"
4255,"bam","UCF Valorant"
14900,"Bambi","Original Gamers"
10095,"bambirino","Logan Paulers"
14376,"Bambo","aim_botz"
3340,"ban","Pittsburgh Knights"
15914,"Banana","Zelos"
6993,"Banana Strangler","TradeLikePros"
5624,"BanBan","UNKNOWN TEAM"
7803,"BaNDAr","Team Sinful"
3252,"BandiCoot","Border Monsters"
6382,"Bandit",""
4464,"Banditoe","Team Volted"
4359,"bandzr","Team Dexterity 2"
1012,"bang",""
2073,"Bang3xx","LCVS"
6663,"BANGG","Sweet Young Boys"
6546,"Bangnan",""
18097,"Bangs","Strategic FE"
17077,"BánhMj","HE Gaming"
11838,"BaNiNi",""
14371,"BanKai","Rebellious Gaming"
218,"Bankroft",""
10474,"BankshotDrew","86"
7162,"Banshee","ChamberFokia Gaming"
17444,"Banshee","BBL Queens"
7795,"banx","Project GreyWing"
68,"Banzai28","Hydro C.C"
9925,"bao",""
13685,"baow",""
3918,"bap","ExPandable"
10958,"Bape","Titan Esports"
11898,"Baptix76","GONEXTfast"
15805,"baracluDe","Lumsum"
12348,"Baram",""
16829,"baraN","Just Tehlikeli"
10356,"Baransel","Regnum Carya Esports"
3574,"Barbacha","Chivas Esports"
231,"BARBAROSSA",""
8798,"Barbudiribol",""
1937,"barce","ZETA DIVISION"
5796,"BARCELOSHOW",""
5234,"Barcia Geims","Atomic México"
11814,"Barckof","fortytwo"
271,"Barcode","HEET"
12638,"Bard0lf","Team Lixa"
5574,"Bardation","Onslaught Gaming"
6186,"bardek","RATAO"
8999,"bardie","Nabemono Babies"
2176,"bardOZ","Reply TOTEM"
664,"BARK1","hej patrik"
10042,"Barney","No orga"
11766,"BaroJ","Dropz Esports"
14581,"Barret","Equinox Day"
6764,"Barry",""
13166,"Barry","Proud Lion"
10845,"barsuk","trying to win"
726,"Bartitolo","Cometa Team"
9497,"Barz","Team Civics"
14054,"Barzzz","Team Validus"
10105,"Basha","Team Atlas (NA)"
6197,"basic","Hitokori Gaming"
1762,"basicb0y",""
7778,"Bassey","Team Asteria"
4899,"bastian","SLAMMING GEARS"
2572,"basya","Ksenox"
3330,"Batghost","SV empire"
1275,"Bati","ehehxd"
18471,"Bati","Team Chilangas"
4763,"batini","mato30eperco"
13732,"Batır","COMEBACK E-SPORTS"
6107,"batJ fp",""
8007,"Batman","Team Legit Energy"
9673,"battery","Scrub Garden"
7007,"BaTz","Dead Silence"
863,"batzika (deleted)",""
5641,"Baunte","NoFear"
15178,"bAVAZ1","UnderDogs (Hungary)"
13176,"Bavolya",""
14756,"BaWaN","Free Sign"
15345,"Bawn","Green beans"
14253,"Bax",""
14763,"baxin","La MF14"
14720,"baxin (deleted)",""
12632,"Bâyıl","Komşu's"
6605,"BayMax","GCA A TEAM"
6138,"BaYoL","SABADAÇO"
8973,"Bayonet","Team Mystic"
11990,"bazik","Os Renegados"
16278,"BaZInKa","Guards of Elysium"
5571,"BAZIX","Most Prolific"
998,"bazooka",""
345,"BazooM","Wall Street Clowns"
17010,"BazRy","EPIC"
2875,"bazy","Résidence chômeur boursier"
3035,"bazz","FAV gaming"
10579,"BazZ","Blue Cheese"
10608,"bazz0ka16","Rexpect eSports"
11685,"bazzball","Rekreational Esport"
1075,"Bazzi","Crazy Raccoon"
10952,"bb1",""
12279,"BB1R1","Team Sacrifice"
848,"bbalto0o","TODAK"
17515,"BB Belle","Battle Bunz"
11957,"BBC",""
16743,"bbgkirito","pepecool"
16852,"bbin","Any Shorties Here"
15073,"BBL (deleted)",""
12771,"bbreakG","UnderDogs Gaming"
4536,"bbRice","ABC Boiz"
3346,"BcJ","Scrounge and pros"
15524,"BCLound","DOMINUS"
10648,"BCrowness","BUYKEY"
18586,"bdaph","LUNÈ Girls Gaming"
905,"bdog","TSM Academy"
17612,"Be3eeNoo","Team Alpha Esports"
17423,"bea","FOFOLETTES"
1523,"Bea2",""
8546,"Beaglefat","NC State Esports"
18277,"beam","ExiLe Gaming"
15300,"beanann","FREELO"
10140,"Beanboy","Neebs and Weebs"
18468,"Bear","Bloody Vikings"
18268,"Bear","Nascent United"
12763,"BeaR",""
6021,"BEAR",""
3956,"Bearkun","Time In"
3866,"BearZ","TradeLikePros"
1791,"beAst","NASR Esports"
17783,"Beast","TGS aXe"
16060,"BeasT","Salt Esports"
3264,"BEAST","Six Karma"
16289,"beastvy","51 Minds"
17214,"BEASTy","Team Sirius"
9834,"beastzin","Nyx Pro Gaming"
2744,"beats",""
11566,"beatz","4 duelistas e uma baiter"
13734,"Beauvais","COMEBACK E-SPORTS"
4247,"Beaver","TLP Monkies"
7860,"Bebbo","Colossus Gaming"
17195,"BebekiOnfirEE","Death Purge"
17844,"Bebelechita","Syksy"
7935,"BebeWHO","Rulers Esports"
13763,"becker","nOrgg"
7464,"Beckhoffin","Running HS"
12609,"Beddoo","ThunderS"
5536,"BEEESST","No orga"
3945,"Beehog11","Brickees"
8892,"beek",""
12137,"BeeOG",""
2139,"Befresh","Team Lutti"
11523,"Behide","Black Burn"
16509,"behzy","FiRELAND"
18396,"bêk0","Fire Flux Young"
4508,"Bekim",""
18357,"Beko","Spectral Esports Purple"
12204,"belfegor","Prosti Esli"
6068,"belga","desORGanizados"
5810,"BELKY","Gamelanders Blue"
11827,"Bell",""
11569,"Bella","Witches Fatale"
13670,"BellBell","Angelic Foxes"
